query,name,google_id,place_id,location_link,reviews_link,reviews,rating,review_id,review_pagination_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,review_questions,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChZDSUhNMG9nS0VJQ0FnSUNXNkxUdlZBEAE,CAESBkVnSUlKZw==,https://www.google.com/maps/contrib/107254470752330381513?hl=en-US,Trevor broadhurst,107254470752330381513,https://lh3.googleusercontent.com/a-/ALV-UjW0BzfjzYzVfaLZ6OPSsCQePmSPvE7OSer8OCGltzDDLYM=s120-c-rp-mo-br100,"No WiFi. This is not the best gym I have ever been to. Also, lots of school kids messing with their phones instead of exercising.",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNXNkxUdlZBEAE!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgICW6LTvVA%7CCgsInJH1nwYQ8ODMbA%7C?hl=en-US,3,1677543580,02/28/2023 00:19:40,3,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChZDSUhNMG9nS0VJQ0FnSUN4Z19TZ2ZREAE,CAESBkVnSUlKdw==,https://www.google.com/maps/contrib/109290558341731200956?hl=en-US,Greg,109290558341731200956,https://lh3.googleusercontent.com/a/ACg8ocIoW1oMrr1celOJ51p2xSY7L1M7uNLnFegz38HFt3kb=s120-c-rp-mo-br100,Great place friendly and helpful staff,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4Z19TZ2ZREAE!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgICxg_SgfQ%7CCgsImZa4owYQuKbbXQ%7C?hl=en-US,5,1684933401,05/24/2023 13:03:21,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChdDSUhNMG9nS0VJQ0FnSUNKeDRtbjRRRRAB,CAESBkVnSUlLQQ==,https://www.google.com/maps/contrib/113928076973420469806?hl=en-US,Linda Dunlop,113928076973420469806,https://lh3.googleusercontent.com/a/ACg8ocK845QZeSbYxTassmTjeBmERaf7S6Xwq_GjvqbT1eyr=s120-c-rp-mo-br100,Lovely clean pool,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKeDRtbjRRRRAB!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgICJx4mn4QE%7CCgsI1_eZpQYQwNGOFQ%7C?hl=en-US,5,1688632279,07/06/2023 08:31:19,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChZDSUhNMG9nS0VJQ0FnSURJakxLLUZBEAE,CAESBkVnSUlLUQ==,https://www.google.com/maps/contrib/110743489266647992669?hl=en-US,Caroline Phinn,110743489266647992669,https://lh3.googleusercontent.com/a/ACg8ocLY9hldJ7fm_GJT94ZSsPLZ_RLD4moug5kHMoIo2DAX=s120-c-rp-mo-br100,"Took daughter to gym this morning at 9am and it is closed. Called up and answering machine does not give Xmas hours. Rubbish service, why would it be closed on Xmas Eve and why not communicate to customers?",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJakxLLUZBEAE!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgIDIjLK-FA%7CCgwI6t6C4QUQxfuQyAM%7C?hl=en-US,2,1545645930,12/24/2018 10:05:30,1,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChdDSUhNMG9nS0VJQ0FnSURZcEpuaV9BRRAB,CAESBkVnSUlLZw==,https://www.google.com/maps/contrib/107520863024955959983?hl=en-US,Jeanette Elvin,107520863024955959983,https://lh3.googleusercontent.com/a-/ALV-UjW3rQ-Z96V4Dw3-1RsCYqFGA7p9vxvyAOhWw61CasgOTJQ=s120-c-rp-mo-ba4-br100,We had a child  birthday party in  there hired  part of the pool and a room at the back  great fun took our own buffet  great  value  kids all had a good time,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZcEpuaV9BRRAB!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgIDYpJni_AE%7CCgwI7uKf5gUQqIK74AE%7C?hl=en-US,4,1556607342,04/30/2019 06:55:42,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChdDSUhNMG9nS0VJQ0FnSUNnbGFPNHZBRRAB,CAESBkVnSUlLdw==,https://www.google.com/maps/contrib/113376333206451196756?hl=en-US,Michael Gallagher,113376333206451196756,https://lh3.googleusercontent.com/a-/ALV-UjVjDGjkFcHddmGncGfLqVT9KwcpczcjETyCvdTl4P54jqA=s120-c-rp-mo-br100,"Clean, tidy, good staff well trained. All round excellent sports inside and out. Well maintained work out gym with trained qualified staff",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnbGFPNHZBRRAB!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgICglaO4vAE%7CCgwItYey2wUQgOiboAE%7C?hl=en-US,4,1533838261,08/09/2018 18:11:01,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChZDSUhNMG9nS0VJQ0FnSURHbWREUGJ3EAE,CAESBkVnSUlMQQ==,https://www.google.com/maps/contrib/116766701872546974724?hl=en-US,Daniel Coutts,116766701872546974724,https://lh3.googleusercontent.com/a/ACg8ocKrjZr5HfJ2zbnmUGiK9gJrUT1l5kmN8H7tqdq91eo6=s120-c-rp-mo-ba4-br100,Great for the local users now that it is now open worth the vist if you wish to start gym and swimming.,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURHbWREUGJ3EAE!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgIDGmdDPbw%7CCgwIhYmkjQYQ2KWpigI%7C?hl=en-US,5,1638466692,12/02/2021 17:38:12,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChZDSUhNMG9nS0VJQ0FnSUNSbDZiblJREAE,CAESBkVnSUlMUQ==,https://www.google.com/maps/contrib/113178586526094685162?hl=en-US,Tariq Mohammed,113178586526094685162,https://lh3.googleusercontent.com/a-/ALV-UjW89c_YbizDHbIy8FON4SrSoc1j8SJgIJeyWfcdHvclwuE=s120-c-rp-mo-br100,swimming pools closed for teachers not in her s,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSbDZiblJREAE!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgICRl6bnRQ%7CCgwInaTboQYQgPPKmgI%7C?hl=en-US,4,1681314333,04/12/2023 15:45:33,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChZDSUhNMG9nS0VJQ0FnSURVLU15cEdBEAE,CAESBkVnSUlMZw==,https://www.google.com/maps/contrib/100938256372006794689?hl=en-US,Natalie Street,100938256372006794689,https://lh3.googleusercontent.com/a-/ALV-UjXkk3-KnOvKbdaX5xuCXPWBlRHnqHsPMH-36PNloosFXjk=s120-c-rp-mo-ba4-br100,"Decent pool and building looks smaller than it actually is, gym and fitness rooms with pitches outside aswell, 5 minutes from cambuslang train station",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURVLU15cEdBEAE!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgIDU-MypGA%7CCgwIyMrM6gUQwKukgQE%7C?hl=en-US,4,1565730120,08/13/2019 21:02:00,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChdDSUhNMG9nS0VJQ0FnSUN3M3UteXhnRRAB,CAESBkVnSUlMdw==,https://www.google.com/maps/contrib/115958966788131769324?hl=en-US,MMafieMc,115958966788131769324,https://lh3.googleusercontent.com/a-/ALV-UjX_9jQKxsT5POiizvNnBE9J_Vgjbc0lvVbe7Nx_UG9oH54u=s120-c-rp-mo-br100,Decent leisure Centre with good facilities. The staff are what make this place though. Staff are really good . Friendly approachable and really helpful,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3M3UteXhnRRAB!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgICw3u-yxgE%7CCgwIxt-g2wUQwOGUpwI%7C?hl=en-US,4,1533554630,08/06/2018 11:23:50,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChZDSUhNMG9nS0VJQ0FnSUNndGNhc2JBEAE,CAESBkVnSUlNQQ==,https://www.google.com/maps/contrib/102096575967122110993?hl=en-US,K G,102096575967122110993,https://lh3.googleusercontent.com/a/ACg8ocJ23_IjUDH6kUai9-dV3k5xQ7uurK4Q5CRTnyMsU89M=s120-c-rp-mo-br100,"Dirty cubicles, floors, showers (missing tiles) and toilets. No space to swim, entire shallow end closed off, then pool halved with one entire half of the pool for one little boy to get a swimming lesson while the entire shallow end was for the same, the other shallow end for babies to swim in. 35% of the pool for the public which was full of kids jumping in. A play pool, not a swimming pool, regardless of timetables, this should never happen.",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNndGNhc2JBEAE!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgICgtcasbA%7CCgwIhbjSxQUQgJKG9gE%7C?hl=en-US,1,1488231429,02/27/2017 21:37:09,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChZDSUhNMG9nS0VJQ0FnSURtanRIbGN3EAE,CAESBkVnSUlNUQ==,https://www.google.com/maps/contrib/101257014279836714728?hl=en-US,Catherine Paterson,101257014279836714728,https://lh3.googleusercontent.com/a/ACg8ocIA5S09eSIE_L8ZmLPeZFMBCugYWJ0Fy215Tpqpzti9=s120-c-rp-mo-br100,Love going to aqua fit .really enjoy it .girls at the desk are brilliant .and very helpfull .,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtanRIbGN3EAE!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgIDmjtHlcw%7CCgwI77XPjwYQwNqahwM%7C?hl=en-US,5,1643371247,01/28/2022 12:00:47,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChZDSUhNMG9nS0VJQ0FnSUN3N3R1Z0h3EAE,CAESBkVnSUlNZw==,https://www.google.com/maps/contrib/112904131224988461417?hl=en-US,Hibur P,112904131224988461417,https://lh3.googleusercontent.com/a-/ALV-UjVX79U3Rz0UvwGhHjoZqBek3NymLGYtz23xikPMntLLiZpp=s120-c-rp-mo-ba4-br100,changing rooms are smelly.  Also you cant see your kids when they are at a swimming lesson as viewing window is at wrong end of pool for floating floor.,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3N3R1Z0h3EAE!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgICw7tugHw%7CCgwI2fGUvAUQgLXStwM%7C?hl=en-US,3,1468348633,07/12/2016 18:37:13,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChZDSUhNMG9nS0VJQ0FnSURxcm9pS0NREAE,CAESBkVnSUlNdw==,https://www.google.com/maps/contrib/117348125648386144370?hl=en-US,Maryann Wilson,117348125648386144370,https://lh3.googleusercontent.com/a-/ALV-UjUHQ9DWKPaH0gn8s84Wk6nyzPoLvxotFzzPezC7XxLQPtI=s120-c-rp-mo-ba3-br100,Went to weigh to go fitness for the first time really enjoyed it can't wait till next week,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxcm9pS0NREAE!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgIDqroiKCQ%7CCgsIvIuehwYQwNyLdg%7C?hl=en-US,5,1625785788,07/08/2021 23:09:48,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChdDSUhNMG9nS0VJQ0FnSUNXbl9pNzBBRRAB,CAESBkVnSUlOQQ==,https://www.google.com/maps/contrib/117311512938133288617?hl=en-US,james burns,117311512938133288617,https://lh3.googleusercontent.com/a-/ALV-UjUboz2pCRZaey65fRPn1knNKjYjb4mgq564Vi1e_0C-3EY=s120-c-rp-mo-br100,"Good morning at body pump and gym 🏋️‍♀️ followed by swim 🏊‍♀️ and sauna

Recommended!",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNXbl9pNzBBRRAB!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgICWn_i70AE%7CCgwI_s2okQYQ8OiL3wI%7C?hl=en-US,5,1646929662,03/10/2022 16:27:42,1,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChdDSUhNMG9nS0VJQ0FnSUNhOV9Pc2t3RRAB,CAESBkVnSUlOUQ==,https://www.google.com/maps/contrib/112808116118102547542?hl=en-US,Daniel Coutts,112808116118102547542,https://lh3.googleusercontent.com/a/ACg8ocICKdslTkqPCfThiXWwJFT0eVskdNYVVgWRBr3D5B9s=s120-c-rp-mo-br100,This is a great place for the whole family and the community to get fit and meet friends really good place.,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNhOV9Pc2t3RRAB!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgICa9_OskwE%7CCgsIhZ_QiAYQuPObTg%7C?hl=en-US,5,1628704645,08/11/2021 17:57:25,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChdDSUhNMG9nS0VJQ0FnSUNnak5hM3FnRRAB,CAESBkVnSUlOZw==,https://www.google.com/maps/contrib/102034089129944980796?hl=en-US,Gail Hunter,102034089129944980796,https://lh3.googleusercontent.com/a-/ALV-UjWnTK9r1IID4-BQ2eg3xAm4x_5E5REQ7ZpxHUZfrMc23g=s120-c-rp-mo-br100,The swimming pool is a good size but the changing rooms were really smelly. Very unhygienic and unpleasant,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnak5hM3FnRRAB!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgICgjNa3qgE%7CCgwIh872vgUQwKu4oQI%7C?hl=en-US,2,1474144007,09/17/2016 20:26:47,1,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChdDSUhNMG9nS0VJQ0FnSURRX2ZEcnN3RRAB,CAESBkVnSUlOdw==,https://www.google.com/maps/contrib/104256871640120109716?hl=en-US,kabumba man,104256871640120109716,https://lh3.googleusercontent.com/a-/ALV-UjU-e72wPBYPeMB8_KPCBgzAT6lkIM7Pq969ujUiLfAn6xc=s120-c-rp-mo-ba3-br100,Bit pricey but most council  gyms are  . Good 4 a swim and classes.  Very friendly staff,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRX2ZEcnN3RRAB!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgIDQ_fDrswE%7CCgwIrJaO3QUQmLChxwM%7C?hl=en-US,4,1537444652,09/20/2018 11:57:32,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChdDSUhNMG9nS0VJQ0FnSURPcHZ2bGpnRRAB,CAESBkVnSUlPQQ==,https://www.google.com/maps/contrib/116094331288848261175?hl=en-US,David Scott,116094331288848261175,https://lh3.googleusercontent.com/a/ACg8ocIT4GOr6HPmPd716Rmv4PQsYG_reN0rMiWfuWn9IgZM=s120-c-rp-mo-ba2-br100,Staff member very polite and helpful. Great service!,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURPcHZ2bGpnRRAB!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgIDOpvvljgE%7CCgwI0PqKlgYQ4JaFnAI%7C?hl=en-US,5,1656929616,07/04/2022 10:13:36,0,-2058993922270209524,15,13,19,62,108
ChIJOVCiih9BiEgRDFplzO_7bOM,South Lanarkshire Lifestyle Eastfield,0x4888411f8aa25039:0xe36cfbefcc655a0c,ChIJOVCiih9BiEgRDFplzO_7bOM,"https://www.google.com/maps/place/South+Lanarkshire+Lifestyle+Eastfield/@55.8230499,-4.1864807,14z/data=!4m8!1m2!2m1!1sSouth+Lanarkshire+Lifestyle+Eastfield!3m4!1s0x4888411f8aa25039:0xe36cfbefcc655a0c!8m2!3d55.8230499!4d-4.1864807",,217,4.1,ChdDSUhNMG9nS0VJQ0FnSURCaXQyUmxBRRAB,CAESBkVnSUlPUQ==,https://www.google.com/maps/contrib/108551222233740367435?hl=en-US,Brenda mcallum,108551222233740367435,https://lh3.googleusercontent.com/a-/ALV-UjVBNxO6uS2kI_ufgiGWpc99cGZLfJ0PAouDJN2zrcpOdCVt=s120-c-rp-mo-ba3-br100,Staff are very helpful and had a lovely day,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCaXQyUmxBRRAB!2m1!1s0x0:0xe36cfbefcc655a0c!3m1!1s2@1:CIHM0ogKEICAgIDBit2RlAE%7CCgwIp4OVngYQyLHRxgI%7C?hl=en-US,5,1673871783,01/16/2023 12:23:03,0,-2058993922270209524,15,13,19,62,108
